,Unnamed: 0,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount
79,99,100,5,nightfall沉淀,2018-08-09 17:34:17,背,陕西西安,1.83.3.172,"陕西省西安市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom SHAANXI",1,1533807257,0,cj,0,0,0,0,5B6C0A98-15303AC-8B038E79-8C5-97C,1533807257,2018-08-09,08-09 17,3694
80,100,101,6,樱狼永恒,2018-08-09 17:03:29,用了还不是要还的，物价飞涨，人民币贬值，我同样的钱现在能买的东西过段时间可能就买不了了，为什么不现在买,四川成都,139.207.28.2,"四川省成都市 电信 * GeoIP: Shifang, Sichuan, China * China Telecom",51,1533805409,1,cj,0,0,0,0,5B6C0361-8BCF1C02-5E31E422-8C5-838,1533805409,2018-08-09,08-09 17,3693
81,101,102,6,木花篱,2018-08-09 16:50:17,钱要是够花谁他妈借？车子，房子，结婚有几个人一把掏不贷款？,上海,222.65.171.124,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",29,1533804617,1,cj,0,0,0,0,5B6C0049-DE41AB7C-15292F06A-8C5-911,1533804617,2018-08-09,08-09 16,3692
82,102,103,6,洛洛洛-沉迷哈蛋无法自拔,2018-08-09 16:49:27,总之，什么屎盆子都往年轻人头上扣就对了，80后是被如此对待的，现在轮到90后，00后或许在80后掌控言论之后会好点吧[拜拜],甘肃兰州,61.178.15.104,"甘肃省兰州市 电信 * GeoIP: Lanzhou, Gansu, China * China Telecom Gansu",62,1533804567,0,cj,0,0,0,0,5B6C0013-3DB20F68-E890AC76-8C5-8A8,1533804567,2018-08-09,08-09 16,3691
83,103,104,6,门外种着一棵歪脖子树,2018-08-09 16:30:00,大猪蹄子,江苏南通,112.21.78.140,"江苏省南通市 移动 * GeoIP: Nantong, Jiangsu, China * China Mobile",4,1533803400,0,cj,0,0,0,0,5B6BFB87-70154E8C-CA63DADC-8C5-7B5,1533803400,2018-08-09,08-09 16,3690
84,104,105,6,琴音渺渺夜未央,2018-08-09 16:27:34,满意的生活,广东深圳,14.17.22.33,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom (Group)",5,1533803254,0,cj,0,2,0,0,5B6BFAF5-E111621-BCEEE2E1-8C5-7E7,1533803254,2018-08-09,08-09 16,3689
85,105,106,6,琴音渺渺夜未央,2018-08-09 16:27:18,通篇四个大字：贷款买房允悲,广东深圳,14.17.22.33,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom (Group)",13,1533803238,0,cj,0,0,0,0,5B6BFAE6-E111621-BCEEE2E1-8C5-7C9,1533803238,2018-08-09,08-09 16,3688
86,106,107,6,sumi不当逃兵,2018-08-09 16:18:14,一套房子够我挥霍一辈子，还不用贷款，还不用欠钱，还没快乐，为何不？,广东,223.104.63.68,"广东省深圳市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",33,1533802694,0,cj,0,0,0,0,5B6BF8C2-DF683F44-78272DA9-8C5-7F6,1533802694,2018-08-09,08-09 16,3687
87,107,108,6,被TB卖家打扰的买家,2018-08-09 15:46:03,所以我从来不借贷,湖北荆州,221.233.18.19,"湖北省荆州市 电信 * GeoIP: Jingzhou, Hunan, China * The Chinanet network in Jinzhou ,Hubei province",8,1533800763,0,cj,0,0,0,0,5B6BF13B-DDE91213-149A3E3C5-8C5-8CD,1533800763,2018-08-09,08-09 15,3686
88,108,109,6,OutOfMemorry,2018-08-09 15:39:10,对不起[拜拜],湖北武汉,120.202.26.98,"湖北省武汉市 移动 * GeoIP: Wuhan, Hubei, China * China Mobile Guangdong",7,1533800350,0,cj,0,0,0,0,5B6BEF9E-78CA1A62-17C901171-8C5-89C,1533800350,2018-08-09,08-09 15,3685
89,109,110,6,Ooooooooverrated,2018-08-09 15:38:48,一系列我都举报了。,安徽合肥,117.136.101.53,"安徽省 移动 * GeoIP: Hefei, Anhui, China * China Mobile Guangdong",22,1533800328,0,cj,0,3,0,0,5B6BEF87-75886535-93B54D73-8C5-880,1533800328,2018-08-09,08-09 15,3684
90,110,111,6,super白字君,2018-08-09 15:34:46,我很不想背上贷款，可是我很想问我们这破沿海的五线城市的房子有啥好炒的？,山东日照,119.185.73.161,"山东省日照市 联通 * GeoIP: Rizhao, Shandong, China * China Unicom Shandong",35,1533800086,0,cj,0,0,0,0,5B6BEE92-77B949A1-AC9050ED-8C5-8D8,1533800086,2018-08-09,08-09 15,3683
91,111,112,6,九灵miao,2018-08-09 15:32:27,惊呆啊 说的很对 怎么这么敢说大实话,北京海淀,219.238.166.229,"北京市 电信通 * GeoIP: Beijing, China * Beijing Dian-Xin-Tong Network Technologies Co.",18,1533799947,5,cj,0,0,0,0,5B6BEE0C-DBEEA6E5-72C01E27-8C5-8F8,1533799947,2018-08-09,08-09 15,3682
92,112,113,6,不敢有梦想的90后,2018-08-09 15:24:30,买不起房子，车子，还不让我们过得自在点了？,浙江杭州,36.24.70.195,"浙江省杭州市 电信 * GeoIP: Hangzhou, Zhejiang, China * China Telecom Hangzhou",21,1533799469,6,cj,0,0,0,0,5B6BEC2D-241846C3-13FF9ECED-8C5-944,1533799470,2018-08-09,08-09 15,3681
93,113,114,6,映是喵星来的,2018-08-09 15:17:18,看评论就放心系列，笑死，年轻人的思想越来越清透,上海,58.38.103.9,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",23,1533799038,1,cj,0,0,0,0,5B6BEA7E-3A266709-A146CEB3-8C5-8D1,1533799038,2018-08-09,08-09 15,3680
94,114,115,6,wassupMR,2018-08-09 15:16:47,[嘻嘻][嘻嘻][嘻嘻],英国苏格兰,5.151.179.147,"英国  * GeoIP: Glasgow, Glasgow City, United Kingdom * Cablecom Networking",27,1533799007,0,cj,0,1,0,0,5B6BEA5B-597B393-ABE727AE-8C5-82F,1533799007,2018-08-09,08-09 15,3679
95,115,116,6,AmySssSun,2018-08-09 15:13:17,哈哈 我才看到,陕西西安,1.80.217.63,"陕西省西安市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom SHAANXI",7,1533798797,0,cj,0,0,0,0,5B6BE98D-150D93F-6CA5D88D-8C5-8A7,1533798797,2018-08-09,08-09 15,3678
96,116,117,6,家住石瑾,2018-08-09 15:08:11,买房才会背上巨额债务，没几个借钱买星巴克的吧[偷笑],泰国,1.47.79.171,"泰国  * GeoIP: Bangkok, Khon Kaen, Thailand * Total Access Communication PLC",26,1533798491,0,cj,0,0,0,0,5B6BE85B-12F4FAB-6ED66190-8C5-95B,1533798491,2018-08-09,08-09 15,3677
97,117,118,6,巴黎门前的小铁匠,2018-08-09 15:02:42,有毒的文章 。,湖北咸宁,171.114.148.57,"湖北省咸宁市 电信 * GeoIP: Wuhan, Hubei, China * China Telecom",7,1533798162,0,cj,0,0,0,0,5B6BE70E-AB729439-A0260676-8C5-885,1533798162,2018-08-09,08-09 15,3676
98,118,119,6,驴驴驴胖咩咩_,2018-08-09 14:58:05,让你媳妇儿生个娃吧，免你死罪,吉林,111.26.33.237,"吉林省 移动 * GeoIP: Changchun, Jilin, China * China Mobile",24,1533797885,0,cj,0,1,0,0,5B6BE5FA-6F1A21ED-85D2BBA1-8C5-875,1533797885,2018-08-09,08-09 14,3675
99,119,120,6,用户138****6863,2018-08-09 14:47:28,年轻人不是国家的未来和希望吗，,山东济南,144.123.92.134,"山东省 电信 * GeoIP: Jinan, Shandong, China * China Telecom Shandong",15,1533797248,0,cj,0,0,2,0,5B6BE380-907B5C86-593A8E24855580BD-8C5-88A,1533797248,2018-08-09,08-09 14,3674
100,120,121,7,不会笑的柴郡猫,2018-08-09 14:34:30,开心就好啊，摸摸,日本,126.196.61.172,日本  * GeoIP: Japan * Softbank BB,23,1533796470,0,cj,0,1,0,0,5B6BE075-7EC43DAC-71F96BAA-8C5-91E,1533796470,2018-08-09,08-09 14,3673
101,121,122,7,木木徽,2018-08-09 14:30:12,媒体还要点脸吗？怎么不看看根本原因呢？,安徽合肥,112.32.75.133,安徽省合肥市 移动 * GeoIP: China * China Mobile Guangdong,19,1533796212,1,cj,0,0,0,0,5B6BDF6F-70204B85-8F5CBBF5-8C5-8BD,1533796212,2018-08-09,08-09 14,3672
102,122,123,7,翔鹤-瑞鹤-赤城-加贺-苍龙-飞龙,2018-08-09 14:29:04,叫你们工作是用来赚钱上缴国家的，你们竟然去买星巴克提高生活水平，是可忍孰不可忍,法国,77.136.198.8,"法国  * GeoIP: Paris, Ile-de-France, France * SFR",39,1533796144,0,cj,0,0,0,0,5B6BDF2D-4D88C608-90D5C21C-8C5-8E0,1533796144,2018-08-09,08-09 14,3671
103,123,124,7,巴吧嘟啦,2018-08-09 14:18:41,为经济危机背锅！系统性金融风险可不能怪消费，这是政策和贸易的问题,广东佛山,202.168.163.17,"广东省佛山市 视通宽带 * GeoIP: Jiangmen, Guangdong, China * Guangdong Cable Corporation Limited",32,1533795520,3,cj,0,0,0,0,5B6BDCC0-CAA8A311-141F51565-8C5-83A,1533795521,2018-08-09,08-09 14,3670
104,124,125,7,小生有礼_,2018-08-09 14:16:36,国家不是正想拉动内需吗?,广东东莞,14.24.39.23,"广东省东莞市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",12,1533795396,2,cj,0,0,0,0,5B6BDC43-E182717-698AD116-8C5-983,1533795396,2018-08-09,08-09 14,3669
105,125,126,7,小灬熊熊,2018-08-09 14:15:42,的是命，哈哈,重庆,183.226.82.136,"重庆市 移动 * GeoIP: Chongqing, China * China Mobile Guangdong",21,1533795342,3,cj,0,1,0,0,5B6BDC0B-B7E25288-183F043E5-8C5-88F,1533795342,2018-08-09,08-09 14,3668
106,126,127,7,用户6394255872,2018-08-09 14:15:13,不婚主义，不生孩子，不买房（根本买不起），,上海,211.161.245.60,"上海市 鹏博士 * GeoIP: Beijing, China * BeiJing Guoxin bilin Telecom Technology Co.,Ltd",21,1533795313,3,cj,0,0,0,0,5B6BDBEE-D3A1F53C-17D209A00-8C5-983,1533795313,2018-08-09,08-09 14,3667
107,127,128,7,YMM客源_g47,2018-08-09 14:15:02, 哇塞，真不错,河南漯河,182.127.234.201,"河南省漯河市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom Henan",7,1533795302,0,cj,0,0,0,0,5B6BDBE2-B67FEAC9-1849D7235-8C5-89C,1533795302,2018-08-09,08-09 14,3666
108,128,129,7,浮游道人,2018-08-09 14:13:53,[允悲]早点休息 美帝人民为我国操什么心…,北京,223.104.3.228,"北京市 移动 * GeoIP: Beijing, China * China Mobile",36,1533795233,0,cj,0,2,0,0,5B6BDBA1-DF6803E4-A3FC216B-8C5-9DC,1533795233,2018-08-09,08-09 14,3665
109,129,130,7,phjcceeeaa,2018-08-09 14:12:57,建议锁定年轻人银行账户 除了房子别的都不能买 给父母老婆转账必须拿公安局证明和中国人民银行许可才可以[爱你],辽宁沈阳,123.191.234.201,"辽宁省沈阳市 联通 * GeoIP: Shenyang, Liaoning, China * China Unicom Liaoning",54,1533795177,0,cj,0,0,0,0,5B6BDB64-7BBFEAC9-1605051FC-8C5-8B7,1533795177,2018-08-09,08-09 14,3664
110,130,131,7,快买燃气金鹰酱,2018-08-09 14:08:45,我当年还是垮掉的一代呢[允悲][允悲][允悲],浙江杭州,115.205.206.170,"浙江省杭州市 电信 * GeoIP: Hangzhou, Zhejiang, China * China Telecom Hangzhou",23,1533794925,1,cj,0,0,0,0,5B6BDA69-73CDCEAA-805AA838-8C5-853,1533794925,2018-08-09,08-09 14,3663
111,131,132,7,模特爱放钉子,2018-08-09 14:05:53,不要脸,江苏无锡,49.80.162.24,"江苏省无锡市 电信 * GeoIP: Wuxi, Jiangsu, China * China Telecom jiangsu",3,1533794753,0,cj,0,0,0,0,5B6BD9BE-3150A218-140896DA6-8C5-995,1533794753,2018-08-09,08-09 14,3662
112,132,133,7,1649647h,2018-08-09 14:05:21,帽子太大戴不住,江苏徐州,117.87.30.108,"江苏省徐州市 电信 * GeoIP: Xuzhou, Jiangsu, China * China Telecom",7,1533794721,0,cj,0,0,0,0,5B6BD9A0-75571E6C-48F7624F-8C5-902,1533794721,2018-08-09,08-09 14,3661
113,133,134,7,明天我要吃煎包,2018-08-09 14:04:14,要不要脸了还,山东青岛,58.56.181.170,"山东省青岛市 电信 * GeoIP: Qingdao, Shandong, China * China Telecom Shandong",6,1533794653,0,cj,0,0,0,0,5B6BD95C-3A38B5AA-B926BB49-8C5-84F,1533794654,2018-08-09,08-09 14,3660
114,134,135,7,倒走在空中,2018-08-09 13:47:57,大家懂就好[doge],四川成都,139.207.73.157,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom",26,1533793677,0,cj,0,2,0,0,5B6BD58E-8BCF499D-72754E82-8C5-907,1533793677,2018-08-09,08-09 13,3659
115,135,136,7,王先朋,2018-08-09 13:41:56,这是小学生作文吧？通篇看不到一个论据能支撑这论点。好意思叫中国经济网？,上海,222.65.50.30,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",35,1533793316,1,cj,0,0,0,0,5B6BD421-DE41321E-77990C17-8C5-8C9,1533793316,2018-08-09,08-09 13,3658
116,136,137,7,猴卷被,2018-08-09 13:25:27,买不起房，买点小东西就说拖累国家了。,河北邯郸,183.198.9.77,"河北省邯郸市 移动 * GeoIP: Hangzhou, Zhejiang, China * Hebei Mobile Communication Company Limited",18,1533792327,1,cj,0,0,0,0,5B6BD047-B7C6094D-7DEB3455-8C5-8E4,1533792327,2018-08-09,08-09 13,3657
117,137,138,7,举头三尺有神麟,2018-08-09 13:25:15,说这话的 恐怕家里可能没有年轻人了吧,山东,117.136.77.17,"山东省 移动 * GeoIP: Jinan, Shandong, China * China Mobile Shandong",28,1533792315,0,cj,0,1,0,0,5B6BD03A-75884D11-716CEA51-8C5-91F,1533792315,2018-08-09,08-09 13,3656
118,138,139,7,用户4141132001,2018-08-09 13:15:12,反革命言论啊！谁带领国家？还有只有需要悬崖勒马的国家才在走向危机吧？,浙江宁波,122.245.205.98,"浙江省宁波市 电信 * GeoIP: Ningbo, Zhejiang, China * China Telecom Ningbo",34,1533791712,3,cj,0,0,0,0,5B6BCDE0-7AF5CD62-E85AD1F7-8C5-7FF,1533791712,2018-08-09,08-09 13,3655
119,139,140,7,最爱石榴君,2018-08-09 13:14:37,房地产暴露出的越来越多了。,河南开封,61.158.149.43,"河南省郑州市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom Henan",13,1533791677,1,cj,0,0,0,0,5B6BCDBD-3D9E952B-648A3AE0-8C5-925,1533791677,2018-08-09,08-09 13,3654
120,140,141,8,小弘小弘,2018-08-09 12:59:15,买房是攒钱就能买的起的么[白眼]不吃不喝都不够好不好,浙江,223.104.246.203,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",26,1533790755,0,cj,0,0,0,0,5B6BCA21-DF68F6CB-12C4E81D6-8C5-924,1533790755,2018-08-09,08-09 12,3653
121,141,142,8,cycle95,2018-08-09 12:57:34,无法理解这样的逻辑,北京,180.149.134.10,"北京市 电信 * GeoIP: Beijing, China * ChinaTelecom Group Beijing Ltd,Co",9,1533790654,0,cj,0,0,0,0,5B6BC9BF-B495860A-B0EEF7C6-8C5-AA8,1533790654,2018-08-09,08-09 12,3652
122,142,143,8,胸肌撑伞的小鱼儿,2018-08-09 12:47:21,小王他可以的,马来西亚,61.6.136.86,"马来西亚  * GeoIP: Petaling Jaya, Selangor, Malaysia * Tt Dotcom Sdn Bhd",14,1533790041,0,cj,0,2,0,0,5B6BC759-3D068856-6F0722CD-8C5-92E,1533790041,2018-08-09,08-09 12,3651
123,143,144,8,有密集型恐惧的复杂人格靠谱火柴,2018-08-09 12:46:13,省吃俭用攒钱买房要变成中华民族传统美德,甘肃武威,180.95.195.40,"甘肃省平凉市 联通 * GeoIP: Lanzhou, Gansu, China * China Unicom Gansu",19,1533789973,0,cj,0,0,0,0,5B6BC714-B45FC328-722A5E21-8C5-926,1533789973,2018-08-09,08-09 12,3650
124,144,145,8,窝窝乡蛮小满,2018-08-09 12:40:43,七月份花呗还了2200  [吃瓜][吃瓜] 还有四百多没还呢,四川资阳,101.205.154.32,"四川省资阳市 联通 * GeoIP: Chengdu, Sichuan, China * UNICOM Sichuan",30,1533789643,0,cj,0,0,0,0,5B6BC5C7-65CD9A20-13B5F4EE5-8C5-97A,1533789643,2018-08-09,08-09 12,3649
125,145,146,8,懒过人,2018-08-09 12:37:31,想我们存钱进银行就直说嘛，前几年不还鼓励我们买房先买后付来着吗，现在又说可耻啊？,广东东莞,113.77.150.13,"广东省东莞市 电信 * GeoIP: Dongguan, Guangdong, China * China Telecom Guangdong province Dongguan MAN netw",40,1533789451,3,cj,0,0,0,0,5B6BC50B-714D960D-7114B5D0-8C5-88E,1533789451,2018-08-09,08-09 12,3648
126,146,147,8,pineapicky,2018-08-09 12:32:56,我对不起祖国🙃,上海,112.64.68.138,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",8,1533789176,0,cj,0,0,0,0,5B6BC3F6-7040448A-71869303-8C5-809,1533789176,2018-08-09,08-09 12,3647
127,147,148,8,源来是梦MM,2018-08-09 12:13:57,牛逼牛逼,辽宁沈阳,112.39.99.74,"辽宁省沈阳市 移动 * GeoIP: Shenyang, Liaoning, China * China Mobile",4,1533788037,0,cj,0,0,0,0,5B6BBF83-7027634A-B9A052E5-8C5-960,1533788037,2018-08-09,08-09 12,3646
128,148,149,8,律政先锋张益达达,2018-08-09 12:08:04,[微笑][微笑]各大银行各种发短信开通信用卡,辽宁朝阳,123.245.219.139,"辽宁省朝阳市 电信 * GeoIP: Shenyang, Liaoning, China * China Telecom Liaoning",41,1533787684,8,cj,0,2,0,0,5B6BBE24-7BF5DB8B-749C0777-8C5-837,1533787684,2018-08-09,08-09 12,3645
129,149,150,8,巧克力杜杜,2018-08-09 12:05:16,息怒[笑cry],湖北武汉,117.136.81.148,"湖北省 移动 * GeoIP: Wuhan, Hubei, China * China Mobile Guangdong",8,1533787516,0,cj,0,0,0,0,5B6BBD7B-75885194-8A016E8B-8C5-8FC,1533787516,2018-08-09,08-09 12,3644
130,150,151,8,他乐于天命,2018-08-09 12:04:33,见过无耻的，没见过这么无耻的，我们为什么贷款  你不知道ma,安徽合肥,120.209.176.205,"安徽省合肥市 移动 * GeoIP: Hefei, Anhui, China * China Mobile Guangdong",30,1533787473,1,cj,0,0,0,0,5B6BBD4E-78D1B0CD-DFFD8B89-8C5-8B5,1533787473,2018-08-09,08-09 12,3643
131,151,152,8,青梅煮酒小丸子,2018-08-09 12:01:10,态度很好，赞[作揖],内蒙古包头,60.31.74.55,"内蒙古自治区包头市 联通 * GeoIP: Baotou, Nei Mongol, China * China Unicom Neimeng",21,1533787270,0,cj,0,0,0,0,5B6BBC83-3C1F4A37-6B8C86E7-8C5-88B,1533787270,2018-08-09,08-09 12,3642
132,152,153,8,稀饭面窝,2018-08-09 11:57:18,我们都是木头人，不能说话不能动。,湖北武汉,171.82.191.159,"湖北省仙桃市 电信 * GeoIP: Wuhan, Hubei, China * China Telecom Hubei",16,1533787037,3,cj,0,0,0,0,5B6BBB9A-AB52BF9F-8B8F846C-8C5-945,1533787038,2018-08-09,08-09 11,3641
133,153,154,8,侯彦祖爱batman,2018-08-09 11:55:43,那我们应该干嘛,山西太原,218.26.97.199,"山西省太原市 联通 * GeoIP: Taiyuan, Shanxi, China * China Network Communications Group Corporation",7,1533786943,0,cj,0,0,0,0,5B6BBB3A-DA1A61C7-C3DEF436-8C5-950,1533786943,2018-08-09,08-09 11,3640
134,154,155,8,从当前开始,2018-08-09 11:49:19,对不起，是我辜负了国家了[喵喵],广东深圳,112.97.57.76,"广东省深圳市 联通 * GeoIP: Shenzhen, Guangdong, China * China Unicom Shenzen network",16,1533786559,1,cj,0,0,0,0,5B6BB9BF-7061394C-1504E85AB-8C5-867,1533786559,2018-08-09,08-09 11,3639
135,155,156,8,怪蜀黍825,2018-08-09 11:47:41,社会制度的锅别甩给我们  谢谢,福建厦门,120.36.248.112,"福建省厦门市 电信 * GeoIP: Xiamen, Fujian, China * China Telecom fujian",15,1533786460,1,cj,0,0,0,0,5B6BB959-7824F870-15B3F2C72-8C5-885,1533786461,2018-08-09,08-09 11,3638
136,156,157,8,季佧的父亲,2018-08-09 11:46:34,没错，三非尼哥我们不能歧视，应该把他们当作留学生一样养着，还得鼓励某些女人投怀送抱，不要着急，两个两个来,四川成都,139.207.71.46,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom",52,1533786394,1,cj,0,0,0,0,5B6BB918-8BCF472E-1485BC640-8C5-958,1533786394,2018-08-09,08-09 11,3637
137,157,158,8,人造史诗,2018-08-09 11:44:00,同样。教官对中国主流科幻作家的差评是一以贯之的。早就吐槽过北京折叠了。,安徽合肥,117.136.103.237,"安徽省 移动 * GeoIP: Hefei, Anhui, China * China Mobile Guangdong",46,1533786239,0,cj,0,2,0,0,5B6BB87F-758867ED-15373B117-8C5-8A0,1533786240,2018-08-09,08-09 11,3636
138,158,159,8,abcdefghigklmnopqrstuvwxyzj,2018-08-09 11:41:34,哈哈，笑到我了，一看就是非经济学类专业的。,四川成都,119.4.51.204,"四川省成都市 联通 * GeoIP: Chengdu, Sichuan, China * China Unicom SiChuan",31,1533786094,1,cj,0,1,0,0,5B6BB7EB-770433CC-AC1C2378-8C5-84B,1533786094,2018-08-09,08-09 11,3635
139,159,160,8,涝池岸边逮青蛙,2018-08-09 11:40:05,房贷60，对，怪我！,陕西西安,125.76.163.190,"陕西省西安市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom Shanxi(SN)",10,1533786005,0,cj,0,0,0,0,5B6BB792-7D4CA3BE-95339B0C-8C5-8B8,1533786005,2018-08-09,08-09 11,3634
140,160,161,9,喵喵今天抽到伯爵了吗,2018-08-09 11:38:15,人身攻击我，举报了。,江苏徐州,49.95.56.14,"江苏省南京市 电信 * GeoIP: Zhangjiagang, Jiangsu, China * China Telecom jiangsu",10,1533785895,0,cj,0,0,0,0,5B6BB726-315F380E-D539D538-8C5-8E4,1533785895,2018-08-09,08-09 11,3633
141,161,162,9,十三姨-Thirteen,2018-08-09 11:26:54,哈哈,浙江,223.104.246.48,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",2,1533785214,0,cj,0,0,0,0,5B6BB47E-DF68F630-8D5BC864-8C5-8D0,1533785214,2018-08-09,08-09 11,3632
142,162,163,9,末代大湿,2018-08-09 11:15:12,好像是95年的样子吧，那时电视上各类综艺节目、谈话类节目还在宣扬百姓要花未来的钱圆当下的梦。,浙江杭州,115.236.9.250,"浙江省杭州市 电信 * GeoIP: Zhejiang, Guangxi, China * China Telecom Hangzhou",46,1533784512,0,cj,0,0,0,0,5B6BB1C0-73EC09FA-5D172A22-8C5-8E9,1533784512,2018-08-09,08-09 11,3631
143,163,164,9,Mminginging,2018-08-09 11:11:14,我一脚飞踢,云南,223.104.238.33,"中国 移动 * GeoIP: Dali, Yunnan, China * China Mobile Guangdong",5,1533784274,0,cj,0,0,0,0,5B6BB0D2-DF68EE21-6F68B723-8C5-879,1533784274,2018-08-09,08-09 11,3630
144,164,165,9,Creepestmoi,2018-08-09 11:10:25,买的那一刻你是快乐的，这就足够了[喵喵],山西,117.136.90.181,"山西省太原市 移动 * GeoIP: Changzhi, Shanxi, China * China Mobile",32,1533784225,0,cj,0,1,0,0,5B6BB09F-75885AB5-A0B239FC-8C5-8F9,1533784225,2018-08-09,08-09 11,3629
145,165,166,9,mikumiku每日伴你,2018-08-09 11:10:08,笑死我了，我们这等穷人刚踏出校园连养活自己都艰难，更别说谈恋爱和结婚生子买房了,广东,223.104.64.129,"广东省 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",39,1533784208,1,cj,0,0,0,0,5B6BB08F-DF684081-13BBA579C-8C5-89B,1533784208,2018-08-09,08-09 11,3628
